date,open,high,low,close,volume,average,barCount,expiry,dataMonth
2024-08-29 17:00:00-07:00,101.26,101.3,101.26,101.285,172.0,101.2715,44,202409,202408
2024-08-29 17:05:00-07:00,101.275,101.285,101.275,101.285,10.0,101.2805,9,202409,202408
2024-08-29 17:10:00-07:00,101.285,101.285,101.285,101.285,1.0,101.285,1,202409,202408
2024-08-29 17:15:00-07:00,101.275,101.28,101.275,101.28,2.0,101.2775,2,202409,202408
2024-08-29 17:20:00-07:00,101.29,101.29,101.29,101.29,1.0,101.29,1,202409,202408
2024-08-29 17:25:00-07:00,101.27,101.275,101.27,101.275,2.0,101.2725,2,202409,202408
2024-08-29 17:30:00-07:00,101.275,101.28,101.275,101.275,9.0,101.2765,4,202409,202408
2024-08-29 17:35:00-07:00,101.265,101.265,101.265,101.265,8.0,101.265,4,202409,202408
2024-08-29 17:40:00-07:00,101.27,101.275,101.27,101.275,4.0,101.2715,3,202409,202408
2024-08-29 17:45:00-07:00,101.27,101.275,101.27,101.27,6.0,101.2715,3,202409,202408
2024-08-29 17:50:00-07:00,101.285,101.285,101.25,101.265,19.0,101.266,14,202409,202408
2024-08-29 17:55:00-07:00,101.265,101.265,101.265,101.265,2.0,101.265,1,202409,202408
2024-08-29 18:00:00-07:00,101.27,101.27,101.27,101.27,2.0,101.27,1,202409,202408
2024-08-29 18:05:00-07:00,101.255,101.265,101.25,101.265,27.0,101.255,16,202409,202408
2024-08-29 18:10:00-07:00,101.285,101.295,101.285,101.295,19.0,101.286,8,202409,202408
2024-08-29 18:15:00-07:00,101.295,101.295,101.265,101.265,6.0,101.2775,6,202409,202408
2024-08-29 18:20:00-07:00,101.28,101.28,101.28,101.28,15.0,101.28,5,202409,202408
2024-08-29 18:25:00-07:00,101.27,101.27,101.27,101.27,4.0,101.27,2,202409,202408
2024-08-29 18:30:00-07:00,101.29,101.31,101.27,101.3,32.0,101.2915,20,202409,202408
2024-08-29 18:35:00-07:00,101.295,101.295,101.275,101.275,11.0,101.2855,9,202409,202408
2024-08-29 18:40:00-07:00,101.27,101.27,101.27,101.27,8.0,101.27,4,202409,202408
2024-08-29 18:45:00-07:00,101.27,101.29,101.27,101.29,63.0,101.279,10,202409,202408
2024-08-29 18:50:00-07:00,101.3,101.3,101.29,101.29,2.0,101.295,2,202409,202408
2024-08-29 18:55:00-07:00,101.3,101.32,101.3,101.315,17.0,101.316,11,202409,202408
2024-08-29 19:00:00-07:00,101.325,101.325,101.325,101.325,2.0,101.325,2,202409,202408
